Offset,Endfire_Amplitude,Endfire_Phase,Endfire_Real,Endfire_Imag,Broadside_Amplitude,Broadside_Phase,Broadside_Real,Broadside_Imag,Oblique_Amplitude,Oblique_Phase,Oblique_Real,Oblique_Imag
3.48,4.431418211541,2.6477396805986,-3.90192136575022,2.10058968413139,3.77326576556993,-2.51152337675754,-3.04874852505635,-2.22321095908345,3.47587571368842,-3.1239528349529,-3.47533494540329,-0.061310637476028
3.52,4.56133253629269,2.43866028066784,-3.48006781529076,2.94870861694058,3.41061268170528,-2.75779161065531,-3.16248394378647,-1.27709599087213,3.4248278293825,2.89505960372842,-3.32127587953862,0.835806313034227
3.56,4.59496812606814,2.26007477907733,-2.92231024470369,3.5459603654415,3.13878499019144,-2.9725368204603,-3.09403867211107,-0.528105964870866,3.36540857370623,2.67665872144633,-3.00817445840738,1.50892720028532
3.6,4.60892042561696,2.08139339828984,-2.25237134963116,4.02106587772819,2.86867782210933,3.09212557941228,-2.86516872273848,0.141847232271389,3.29844895192102,2.45869823349047,-2.55877003618482,2.08145655499979
3.64,4.60694713210888,1.90234346899354,-1.49959032457338,4.35605219625433,2.60175240145549,2.86878349855081,-2.50553388593607,0.701010345790626,3.22548064231376,2.24063172443656,-2.00256210525472,2.52853127102248
3.68,4.58638235560991,1.72339877259975,-0.697179864989059,4.53308320546885,2.3395859440474,2.63919584624807,-2.05048553534562,1.12657510132372,3.14568741699817,2.02276267881868,-1.37383270016734,2.82982915339629
3.72,4.5494793940265,1.54448594155167,0.119684746041993,4.54790482730637,2.08395793915513,2.40137142542382,-1.53862651103832,1.40552806862679,3.06009636199704,1.80477121615804,-0.709470882498161,2.97671644796658
3.76,4.49632864105069,1.36567756771924,0.915827643822653,4.40207121422893,1.8369904883911,2.15247794962253,-1.009297272458,1.53487884546247,2.96884289676748,1.58653873766994,-0.0467348143176745,2.9684750298457
3.8,4.42737658869651,1.18695893839534,1.65797007951097,4.10521603251087,1.60138314703064,1.88842816201729,-0.500140356960472,1.52127828056973,2.87219462787386,1.36784764456035,0.578914861275246,2.8132471565403
3.84,4.33917445429526,1.00765239210805,2.31645649314196,3.66912309144692,1.38080191641628,1.60330796597807,-0.0448842255603741,1.38007222226763,2.76832141752375,1.14803556258907,1.1357861337908,2.52459765685728
3.88,4.25083964048348,0.830660645745494,2.8667156753952,3.13872249259937,1.18051947185191,1.28877909481519,0.328531198723182,1.13388424227829,2.66761929899514,0.928675951747109,1.59762343705919,2.13630336743883
3.92,4.14312626725005,0.653141454070952,3.2903826668831,2.51771268651778,1.0083077029512,0.934212737305705,0.599390201046742,0.810811822015362,2.55975625636451,0.707800721182557,1.94488643396492,1.66426225426657
3.96,4.02322657588379,0.475975451506378,3.57602960194728,1.84346531480644,0.875170565136472,0.529937554288409,0.755130977758917,0.44238074608888,2.4486753654431,0.485614103333253,2.1655802898531,1.14292303044766
4,3.89280477936564,0.2995302540786,3.71947843730753,1.14865538986084,0.794110766084357,0.0773735889148345,0.791734911279947,0.0613819115995827,2.33533916955329,0.262060238374581,2.25560667429374,0.605018650730209
